09:17:10.437502,20.0,34.2
09:17:10.538227,0.0,34.2
09:17:10.639813,0.0,34.2
09:17:10.740761,0.0,34.2
09:17:10.841741,0.0,34.2
09:17:10.942369,0.0,34.2
09:17:11.042930,0.0,34.2
09:17:11.143839,0.0,34.2
09:17:11.245414,0.0,34.2
09:17:11.346047,0.0,34.2
09:17:11.446636,18.2,34.3
09:17:11.547936,0.0,34.3
09:17:11.648880,0.0,34.3
09:17:11.749913,0.0,34.3
09:17:11.850810,0.0,34.3
09:17:11.951687,0.0,34.3
09:17:12.052223,0.0,34.3
09:17:12.153072,0.0,34.3
09:17:12.253745,0.0,34.3
09:17:12.354409,0.0,34.3
09:17:12.455142,11.1,34.3
09:17:12.555824,0.0,34.3
09:17:12.666181,54.5,34.3
09:17:12.769045,100.0,34.9
09:17:12.872105,100.0,35.5
09:17:12.979997,100.0,35.7
09:17:13.083341,100.0,35.9
09:17:13.194394,100.0,36.2
09:17:13.296079,100.0,36.4
09:17:13.401040,100.0,36.5
09:17:13.504272,100.0,36.7
09:17:13.611453,100.0,36.7
09:17:13.720029,100.0,36.8
09:17:13.830918,72.7,36.9
09:17:13.940306,100.0,37.0
09:17:14.046274,100.0,37.1
09:17:14.166960,100.0,37.3
09:17:14.271462,100.0,37.4
09:17:14.378767,100.0,37.4
09:17:14.483960,100.0,37.6
09:17:14.593979,100.0,37.8
09:17:14.699406,100.0,37.9
09:17:14.804187,90.9,38.8
09:17:14.906766,100.0,38.8
09:17:15.012262,100.0,39.9
09:17:15.119947,100.0,40.5
09:17:15.222979,100.0,40.6
09:17:15.324363,100.0,40.7
09:17:15.425065,100.0,40.9
09:17:15.535935,100.0,41.3
09:17:15.637923,100.0,41.5
09:17:15.739989,100.0,41.8
09:17:15.850716,100.0,42.4
09:17:15.954001,100.0,44.1
09:17:16.064331,100.0,44.2
09:17:16.167965,100.0,45.4
09:17:16.280472,100.0,45.6
09:17:16.389972,100.0,45.7
09:17:16.499713,100.0,46.3
09:17:16.608310,100.0,46.5
09:17:16.715839,100.0,47.6
09:17:16.817986,100.0,47.8
09:17:16.926785,100.0,47.8
09:17:17.028134,11.1,47.8
09:17:17.132180,36.4,47.8
09:17:17.236115,90.0,47.8
09:17:17.337026,100.0,47.8
09:17:17.444803,90.9,47.8
09:17:17.546961,81.8,47.8
09:17:17.648506,70.0,47.8
09:17:17.750096,80.0,47.8
09:17:17.851361,90.0,47.9
09:17:17.957763,81.8,47.9
09:17:18.066130,100.0,47.9
09:17:18.167915,100.0,47.9
09:17:18.273356,100.0,47.9
09:17:18.379097,100.0,47.9
09:17:18.481343,100.0,47.9
09:17:18.591063,100.0,47.9
09:17:18.693075,100.0,47.9
09:17:18.796573,100.0,47.9
09:17:18.906310,100.0,47.9
09:17:19.009604,100.0,47.9
09:17:19.112789,100.0,47.9
09:17:19.214711,100.0,47.9
09:17:19.324901,90.9,47.9
09:17:19.429576,100.0,47.9
09:17:19.536593,100.0,47.9
09:17:19.639125,100.0,47.9
09:17:19.744087,100.0,47.9
09:17:19.846719,100.0,47.9
09:17:19.959919,100.0,48.0
09:17:20.061710,100.0,48.0
09:17:20.165239,100.0,48.0
09:17:20.272213,100.0,48.0
09:17:20.381310,100.0,48.0
09:17:20.492928,100.0,48.0
09:17:20.594133,100.0,48.0
09:17:20.699028,100.0,48.0
09:17:20.800764,100.0,48.0
09:17:20.906100,90.9,48.0
09:17:21.008003,100.0,48.0
09:17:21.109161,100.0,48.0
09:17:21.210861,100.0,48.0
09:17:21.311949,100.0,48.0
09:17:21.412944,100.0,48.0
09:17:21.515819,100.0,48.0
09:17:21.619410,90.9,48.0
09:17:21.722371,100.0,48.0
09:17:21.823653,100.0,48.0
09:17:21.932570,100.0,48.0
09:17:22.037535,100.0,48.0
09:17:22.141971,100.0,48.0
09:17:22.244243,100.0,48.0
09:17:22.350194,90.0,48.1
09:17:22.451617,50.0,48.1
09:17:22.552734,45.5,48.0
09:17:22.654562,0.0,48.0
09:17:22.755164,0.0,48.0
09:17:22.855748,20.0,34.3
09:17:22.956481,10.0,34.3
