09:19:23.486569,0.0,34.6
09:19:23.587088,0.0,34.6
09:19:23.687976,0.0,34.6
09:19:23.788411,0.0,34.6
09:19:23.888902,0.0,34.6
09:19:23.990397,0.0,34.6
09:19:24.091756,9.1,34.6
09:19:24.192474,10.0,34.6
09:19:24.293358,0.0,34.6
09:19:24.394833,0.0,34.6
09:19:24.495414,0.0,34.6
09:19:24.596135,0.0,34.6
09:19:24.697289,0.0,34.6
09:19:24.798813,0.0,34.6
09:19:24.899987,0.0,34.6
09:19:25.001388,0.0,34.6
09:19:25.102471,0.0,34.6
09:19:25.208905,36.4,34.6
09:19:25.328304,100.0,35.0
09:19:25.434712,100.0,35.4
09:19:25.552917,100.0,36.1
09:19:25.655862,100.0,36.4
09:19:25.766074,100.0,36.6
09:19:25.869881,100.0,36.6
09:19:25.973844,100.0,36.7
09:19:26.083937,100.0,36.8
09:19:26.189285,100.0,36.9
09:19:26.295362,100.0,37.1
09:19:26.405916,100.0,37.1
09:19:26.513133,100.0,37.1
09:19:26.623895,100.0,37.2
09:19:26.738719,100.0,37.3
09:19:26.847436,100.0,37.4
09:19:26.952872,100.0,37.6
09:19:27.062585,100.0,37.6
09:19:27.165844,100.0,37.7
09:19:27.271808,100.0,37.7
09:19:27.380434,100.0,37.8
09:19:27.483077,100.0,37.8
09:19:27.597041,100.0,37.8
09:19:27.697848,100.0,37.9
09:19:27.798805,100.0,38.0
09:19:27.903814,91.7,38.9
09:19:28.012041,100.0,39.0
09:19:28.120853,100.0,40.1
09:19:28.231871,100.0,40.6
09:19:28.338840,100.0,40.8
09:19:28.440779,100.0,41.1
09:19:28.542157,100.0,41.2
09:19:28.645459,100.0,41.2
09:19:28.750294,100.0,41.3
09:19:28.859457,90.9,41.3
09:19:28.961965,100.0,41.8
09:19:29.072007,100.0,43.2
09:19:29.172913,63.6,44.2
09:19:29.275634,100.0,44.2
09:19:29.384196,100.0,44.5
09:19:29.487258,100.0,44.6
09:19:29.598087,100.0,45.3
09:19:29.699731,100.0,46.7
09:19:29.802681,100.0,46.8
09:19:29.904478,100.0,47.3
09:19:30.014585,100.0,47.3
09:19:30.118152,100.0,47.4
09:19:30.224584,100.0,47.4
09:19:30.329933,100.0,47.4
09:19:30.439856,100.0,47.4
09:19:30.543337,100.0,47.7
09:19:30.647052,100.0,47.8
09:19:30.758453,100.0,47.8
09:19:30.866914,100.0,47.9
09:19:30.978367,100.0,47.9
09:19:31.082758,100.0,47.9
09:19:31.183411,80.0,47.9
09:19:31.285015,70.0,47.9
09:19:31.386356,50.0,47.9
09:19:31.492273,54.5,47.9
09:19:31.593821,66.7,47.9
09:19:31.694406,60.0,47.9
09:19:31.796853,72.7,47.9
09:19:31.900869,80.0,47.9
09:19:32.001807,40.0,47.9
09:19:32.105425,60.0,47.9
09:19:32.211612,70.0,47.9
09:19:32.313458,80.0,47.9
09:19:32.416041,100.0,48.0
09:19:32.526128,100.0,48.0
09:19:32.626987,100.0,48.0
09:19:32.737094,100.0,48.0
09:19:32.840602,100.0,48.0
09:19:32.950036,100.0,48.0
09:19:33.053216,100.0,48.0
09:19:33.154667,100.0,48.0
09:19:33.264918,100.0,48.0
09:19:33.370428,88.9,48.0
09:19:33.474505,100.0,48.0
09:19:33.576962,100.0,48.0
09:19:33.681523,100.0,48.0
09:19:33.786288,100.0,48.0
09:19:33.888584,100.0,48.1
09:19:33.990188,100.0,48.0
09:19:34.092336,100.0,48.0
09:19:34.201018,100.0,48.0
09:19:34.312976,100.0,48.0
09:19:34.414520,100.0,48.0
09:19:34.520400,100.0,48.1
09:19:34.622958,100.0,48.1
09:19:34.726112,100.0,48.1
09:19:34.853746,100.0,48.0
09:19:34.960437,100.0,48.1
09:19:35.066398,100.0,48.1
09:19:35.172375,100.0,48.1
09:19:35.276086,100.0,48.1
09:19:35.377231,100.0,48.1
09:19:35.482078,100.0,48.1
09:19:35.583449,100.0,48.1
09:19:35.692152,100.0,48.1
09:19:35.802120,100.0,48.1
09:19:35.904808,100.0,48.1
09:19:36.005515,100.0,48.1
09:19:36.110366,100.0,48.1
09:19:36.219271,100.0,48.1
09:19:36.324808,100.0,48.1
09:19:36.430949,100.0,48.1
09:19:36.533431,77.8,48.1
09:19:36.635400,100.0,48.1
09:19:36.741737,100.0,48.1
09:19:36.844247,100.0,48.1
09:19:36.950044,80.0,48.1
09:19:37.050641,100.0,48.2
09:19:37.156734,80.0,48.2
09:19:37.262930,90.0,48.2
09:19:37.368200,72.7,48.2
09:19:37.471843,80.0,48.2
09:19:37.572455,77.8,48.2
09:19:37.674485,81.8,48.2
09:19:37.775263,75.0,48.2
09:19:37.881769,83.3,48.2
09:19:37.983037,77.8,48.2
09:19:38.086013,83.3,48.2
09:19:38.189852,88.9,48.2
09:19:38.290658,81.8,48.2
09:19:38.392922,88.9,48.2
09:19:38.493668,72.7,48.2
09:19:38.595366,66.7,48.2
09:19:38.696766,80.0,48.2
09:19:38.797445,80.0,48.2
09:19:38.907171,90.0,48.2
09:19:39.012277,100.0,48.2
09:19:39.113966,100.0,48.3
09:19:39.214687,100.0,48.2
09:19:39.315533,100.0,48.2
09:19:39.419486,80.0,48.2
09:19:39.520185,77.8,48.2
09:19:39.620930,70.0,48.2
09:19:39.724562,72.7,48.2
09:19:39.833037,90.0,48.2
09:19:39.936300,90.0,48.2
09:19:40.037525,72.7,48.2
09:19:40.138265,77.8,48.3
09:19:40.243483,63.6,48.3
09:19:40.345780,66.7,48.3
09:19:40.446437,70.0,48.3
09:19:40.547288,66.7,48.3
09:19:40.649404,63.6,48.3
09:19:40.750227,80.0,48.3
09:19:40.851998,44.4,48.3
09:19:40.954038,70.0,48.3
09:19:41.054587,77.8,48.3
09:19:41.155932,81.8,48.3
09:19:41.264063,70.0,48.3
09:19:41.366635,80.0,48.3
09:19:41.471252,77.8,48.3
09:19:41.572026,80.0,48.3
09:19:41.678726,70.0,48.3
09:19:41.780731,70.0,48.3
09:19:41.883029,90.0,48.3
09:19:41.985874,55.6,48.3
09:19:42.092982,72.7,48.3
09:19:42.196520,80.0,48.3
09:19:42.300963,80.0,48.3
09:19:42.402227,70.0,48.3
09:19:42.504729,70.0,48.3
09:19:42.605853,70.0,48.3
09:19:42.706970,70.0,48.3
09:19:42.807724,70.0,48.3
09:19:42.908970,72.7,48.3
09:19:43.010251,87.5,48.3
09:19:43.121064,81.8,48.3
09:19:43.223252,100.0,48.3
09:19:43.325040,70.0,48.3
09:19:43.427457,90.0,48.3
09:19:43.530782,70.0,48.3
09:19:43.631589,75.0,48.3
09:19:43.732318,70.0,48.3
09:19:43.832850,77.8,48.3
09:19:43.941412,72.7,48.3
09:19:44.043109,81.8,48.3
09:19:44.144152,70.0,48.3
09:19:44.246832,100.0,48.3
09:19:44.350298,90.0,48.3
09:19:44.451913,80.0,48.3
09:19:44.553110,66.7,48.3
09:19:44.655005,81.8,48.3
09:19:44.761293,90.0,48.3
09:19:44.863140,80.0,48.3
09:19:44.966821,70.0,48.3
09:19:45.067858,77.8,48.3
09:19:45.171602,75.0,48.3
09:19:45.272399,77.8,48.3
09:19:45.383219,91.7,48.3
09:19:45.484879,77.8,48.3
09:19:45.589966,72.7,48.3
09:19:45.691032,66.7,48.3
09:19:45.794965,60.0,48.3
09:19:45.897056,70.0,48.3
09:19:46.005263,90.9,48.3
09:19:46.107744,81.8,48.3
09:19:46.208651,60.0,48.3
09:19:46.309153,66.7,48.3
09:19:46.411004,54.5,48.3
09:19:46.511687,77.8,48.3
09:19:46.617681,63.6,48.3
09:19:46.718527,60.0,48.3
09:19:46.821346,60.0,48.3
09:19:46.922416,60.0,48.3
09:19:47.025056,100.0,48.3
09:19:47.126397,90.0,48.3
09:19:47.229613,80.0,48.3
09:19:47.334848,80.0,48.3
09:19:47.439901,90.0,48.3
09:19:47.546222,90.9,48.3
09:19:47.650019,66.7,48.3
09:19:47.754095,63.6,48.3
09:19:47.861947,77.8,48.3
09:19:47.965353,70.0,48.3
09:19:48.069252,77.8,48.3
09:19:48.170501,72.7,48.3
09:19:48.276509,100.0,48.3
09:19:48.377919,72.7,48.3
09:19:48.481436,80.0,48.3
09:19:48.587325,100.0,48.3
09:19:48.692152,100.0,48.3
09:19:48.802144,100.0,48.3
09:19:48.904447,100.0,48.3
09:19:49.006157,100.0,48.3
09:19:49.109714,100.0,48.3
09:19:49.216207,100.0,48.3
09:19:49.322161,100.0,48.3
09:19:49.430224,100.0,48.3
09:19:49.538117,100.0,48.3
09:19:49.640573,100.0,48.3
09:19:49.748474,81.8,48.3
09:19:49.849713,90.0,48.3
09:19:49.951970,70.0,48.3
09:19:50.053252,80.0,48.3
09:19:50.160258,90.0,48.3
09:19:50.269755,100.0,48.3
09:19:50.373716,100.0,48.3
09:19:50.478740,100.0,48.3
09:19:50.579969,90.0,48.3
09:19:50.683622,88.9,48.3
09:19:50.787431,90.9,48.3
09:19:50.889504,70.0,48.3
09:19:50.990231,66.7,48.3
09:19:51.100278,90.9,48.3
09:19:51.202299,100.0,48.3
09:19:51.302983,90.0,48.3
09:19:51.403721,77.8,48.3
09:19:51.504246,90.0,48.3
09:19:51.605491,80.0,48.3
09:19:51.710021,77.8,48.3
09:19:51.810998,70.0,48.3
09:19:51.916076,80.0,48.3
09:19:52.018399,70.0,48.3
09:19:52.119943,77.8,48.3
09:19:52.220509,70.0,48.3
09:19:52.321350,80.0,48.3
09:19:52.421935,55.6,48.3
09:19:52.524021,81.8,48.4
09:19:52.627387,72.7,48.3
09:19:52.734952,80.0,48.3
09:19:52.836167,66.7,48.3
09:19:52.943422,80.0,48.3
09:19:53.046321,70.0,48.3
09:19:53.152201,80.0,48.3
09:19:53.256120,72.7,48.3
09:19:53.358525,81.8,48.3
09:19:53.459630,80.0,48.3
09:19:53.560733,88.9,48.3
09:19:53.664055,88.9,48.3
09:19:53.765638,72.7,48.3
09:19:53.866677,55.6,48.3
09:19:53.972122,80.0,48.3
09:19:54.073088,80.0,48.3
09:19:54.174934,77.8,48.3
09:19:54.277355,70.0,48.3
09:19:54.381950,90.0,48.3
09:19:54.484674,55.6,48.3
09:19:54.589105,66.7,48.3
09:19:54.692277,88.9,48.3
09:19:54.794659,80.0,48.3
09:19:54.896378,72.7,48.3
09:19:54.998072,80.0,48.3
09:19:55.098717,70.0,48.3
09:19:55.200134,70.0,48.3
09:19:55.303761,66.7,48.3
09:19:55.404657,72.7,48.3
09:19:55.507342,66.7,48.3
09:19:55.610006,72.7,48.3
09:19:55.710585,75.0,48.3
09:19:55.813754,80.0,48.3
09:19:55.916179,60.0,48.3
09:19:56.019159,88.9,48.3
09:19:56.120161,72.7,48.3
09:19:56.221616,77.8,48.3
09:19:56.323476,66.7,48.3
09:19:56.425823,80.0,48.3
09:19:56.526557,70.0,48.3
09:19:56.629366,77.8,48.3
